DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,28395
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 2,Arrival,International,174074
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,27695
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 2,Departure,International,173088
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,182605
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,188708
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 3,Departure,International,18201
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,366475
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,362869
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 4,Departure,International,33184
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,263748
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 5,Arrival,International,43521
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,284807
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 5,Departure,International,15982
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,305872
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 6,Arrival,International,50990
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,287458
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 6,Departure,International,70690
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,230589
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 7,Arrival,International,48662
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,240173
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 7,Departure,International,43449
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,101939
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 8,Arrival,International,3085
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,100515
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 8,Departure,International,4336
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,6959
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,385170
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,8147
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,316512
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,79832
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,7
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,76786
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Misc. Terminal,Departure,International,17
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,427904
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,418179
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,32884
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 2,Arrival,International,185517
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,32629
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 2,Departure,International,196840
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,231154
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,232916
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 3,Departure,International,19567
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,375711
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 4,Arrival,International,4295
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,368590
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 4,Departure,International,42381
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,284547
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 5,Arrival,International,46668
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,287029
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 5,Departure,International,21068
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,286715
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 6,Arrival,International,48809
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,287854
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 6,Departure,International,70252
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,259811
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 7,Arrival,International,51121
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,270227
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 7,Departure,International,50319
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,119773
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 8,Arrival,International,3036
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,121530
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 8,Departure,International,4685
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,7755
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,391031
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,8988
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,367529
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,84206
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,14
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,82885
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,443289
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,441462
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,41801
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 2,Arrival,International,206400
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,43449
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 2,Departure,International,222091
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,253345
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,255154
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 3,Departure,International,19425
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,385211
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 4,Arrival,International,4630
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,387767
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 4,Departure,International,38487
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,318739
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 5,Arrival,International,28789
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,333553
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 5,Departure,International,22765
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,283987
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 6,Arrival,International,48860
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,264916
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 6,Departure,International,72383
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,292931
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 7,Arrival,International,52232
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,313288
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 7,Departure,International,50258
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,131788
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 8,Arrival,International,2761
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,131149
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 8,Departure,International,5173
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,8695
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,449595
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,9890
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,383146
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,89430
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,373
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,86564
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Misc. Terminal,Departure,International,1
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,440242
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,439121
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,48889
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 2,Arrival,International,257753
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,48760
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 2,Departure,International,248515
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,267386
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,264193
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 3,Departure,International,22356
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,407031
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 4,Arrival,International,7906
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,395099
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 4,Departure,International,48728
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,334420
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 5,Arrival,International,45104
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,325346
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 5,Departure,International,44372
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,319129
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 6,Arrival,International,16297
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,305294
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 6,Departure,International,69988
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,309952
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 7,Arrival,International,94763
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,319895
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 7,Departure,International,52712
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,135826
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 8,Arrival,International,4319
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,136040
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 8,Departure,International,6117
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,9678
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,483865
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,7447
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,376067
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Imperial Terminal,Arrival,Domestic,75
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,82289
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,456
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,86075
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Misc. Terminal,Departure,International,434
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,428442
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,440463
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,40870
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 2,Arrival,International,251152
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,40262
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 2,Departure,International,249535
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,246493
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,250822
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 3,Departure,International,19224
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,387047
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 4,Arrival,International,7235
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,399545
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 4,Departure,International,47260
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,334849
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 5,Arrival,International,46249
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,342394
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 5,Departure,International,41482
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,310526
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 6,Arrival,International,16419
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,302250
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 6,Departure,International,66557
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,286369
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 7,Arrival,International,86250
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,304507
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 7,Departure,International,44822
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,132770
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 8,Arrival,International,3666
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,137463
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Terminal 8,Departure,International,6199
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,8259
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,487557
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,10015
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,383886
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Imperial Terminal,Departure,Domestic,87
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,75455
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,98
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,72851
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,372466
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,369282
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,31474
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 2,Arrival,International,204922
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,29053
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 2,Departure,International,205429
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,211892
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,213850
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 3,Departure,International,19372
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,326246
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 4,Arrival,International,4467
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,329559
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 4,Departure,International,36709
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,273973
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 5,Arrival,International,35264
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,284939
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 5,Departure,International,29095
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,277103
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 6,Arrival,International,11153
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,254069
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 6,Departure,International,61400
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,223035
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 7,Arrival,International,70964
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,230725
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 7,Departure,International,39521
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,108331
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 8,Arrival,International,3610
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,112136
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Terminal 8,Departure,International,3314
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,8693
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,424628
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,10208
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,342880
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,80159
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,18
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,49241
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Misc. Terminal,Departure,International,9
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,404670
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,398423
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,33248
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 2,Arrival,International,189822
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,33566
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 2,Departure,International,202547
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,230194
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,227621
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 3,Departure,International,21428
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,363113
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 4,Arrival,International,3349
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,356248
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 4,Departure,International,41947
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,296165
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 5,Arrival,International,30889
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,296902
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 5,Departure,International,29237
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,277083
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 6,Arrival,International,11386
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,259599
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 6,Departure,International,66895
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,242171
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 7,Arrival,International,72608
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,252118
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 7,Departure,International,40280
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,115396
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 8,Arrival,International,3426
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,113938
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Terminal 8,Departure,International,3367
